nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
59,1.5889529,-0.63956803,0.13511819,-0.17763284,0.14662352,-0.20591241,0.080056116,0.11746552,-0.40342298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1.5962112,-0.6331701,0.14572199,-0.22663501,0.29363003,-0.22508718,0.15023616,0.15966332,-0.33773208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1.6064795,-0.62452865,0.16045777,-0.26178873,0.3032174,-0.22828297,-0.3812766,0.05431845,0.17103578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1.6142454,-0.61736375,0.16876522,-0.14354438,0.07738134,-0.07701542,-0.43140522,0.1273416,0.41868603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1.6155807,-0.61640966,0.16932878,0.0013315806,0.0049433596,0.023119435,0.09891046,0.15547347,-0.08215105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1.6146467,-0.6169949,0.16825289,-0.041278996,0.046488672,-3.1638352E-4,0.5864298,0.13257892,-0.4997896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1.615389,-0.61493844,0.16991645,-0.12117383,0.109339274,-0.07488489,0.61156887,0.14095862,-0.43754035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1.6194164,-0.6103493,0.17453828,-0.1637844,0.14768879,-0.11536494,0.45968673,0.117016606,-0.20620061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1.624464,-0.6049635,0.18036045,-0.15845808,0.16153723,-0.14519234,0.40462008,0.0362123,-0.038307227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1.6322768,-0.599852,0.1884199,-0.11265171,0.1924299,-0.18141134,0.18166006,0.03172317,0.14993688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1.6407144,-0.59734607,0.19795738,0.0066579026,0.20095201,-0.15158392,-0.19662382,0.12629414,0.3211223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
