nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
84,2.4645066,-0.48791826,-0.15835051,-0.1326888,-0.18577492,-0.10398978,0.20260932,-0.09008184,0.31349078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2.4927368,-0.48668706,-0.16016838,-0.044271857,-0.13996856,-0.09014134,-0.32351652,-0.07646482,0.29029694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2.519882,-0.48663348,-0.15973821,-0.008052867,-0.06646531,0.025972478,-0.24241292,-0.023343466,0.009726444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2.5455706,-0.48582697,-0.16115093,-0.051728707,0.03686534,0.017450362,-0.047884032,0.14036007,0.22131401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2.5725713,-0.48599246,-0.16120112,0.10166937,-0.17086123,0.05686515,-0.2896984,0.21098903,0.13751696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2.5994635,-0.48955595,-0.17084458,0.04201456,-0.11440221,0.10693257,0.13093291,0.07646482,-0.45010993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2.623062,-0.48827675,-0.17153992,-0.07942558,-0.0100062955,0.12291154,-0.42586863,0.051475335,-0.27787703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2.643945,-0.48465788,-0.17799836,-0.061316088,-0.13890329,0.20600216,0.07676409,0.08678981,0.036810853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2.667847,-0.48264238,-0.18799327,-0.024013191,-0.19747126,0.119721875,0.6597522,0.2220622,0.29418755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2.6944163,-0.4824173,-0.19152866,-0.002707902,-0.041942656,0.03237019,0.4038719,0.3568857,0.41823712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2.7176912,-0.48313546,-0.19186449,0.03883741,0.061387993,0.093090266,0.3238158,0.28072014,0.34371758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2.7452726,-0.48332548,-0.19280937,0.07718693,-3.9734363E-4,-6.5300707E-4,0.5674258,0.16011223,0.08723872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2.7707162,-0.4860711,-0.19305637,0.035641618,0.040082704,-0.03793726,0.21667525,0.118213706,-0.10788871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2.7965357,-0.4873842,-0.19120252,0.056946907,0.028364796,-0.011305652,0.18510172,0.07032967,0.06868366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2.8228645,-0.49067396,-0.1916231,0.08144799,-0.020637367,-0.07948258,0.20066403,0.09696517,-0.25423428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2.848628,-0.49262953,-0.1883665,-0.009099489,0.07523643,-0.07735205,-0.21083939,0.058209028,-0.21637598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2.8730612,-0.49252853,-0.18587437,-0.0048384313,0.03688691,-0.0517857,0.008230069,0.06419453,0.069731124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2.8974962,-0.4933216,-0.18292886,0.015401593,0.049670085,-0.05924255,-0.01316811,0.21113867,0.12704232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2.9194345,-0.49467897,-0.18052171,0.033511087,0.043278497,-0.029415147,-0.077213004,0.08888474,0.06494272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2.939846,-0.4972997,-0.18136042,0.07079534,-0.029159483,-0.0017182715,-0.09801263,0.11851298,0.011821371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2.961683,-0.4998693,-0.18338168,0.075056404,-0.027028954,0.018521752,0.253935,0.11611878,-0.026485857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2.9838114,-0.5001334,-0.1837221,0.017532121,0.11039016,-0.048589908,0.25932196,0.14260463,-0.060453594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3.0056,-0.5013104,-0.17817934,0.049490053,0.08588908,-0.086939424,-0.08439561,0.10923545,-0.04683657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3.0282822,-0.5042648,-0.1754215,0.062273227,-0.06324794,-0.018762503,-0.20156185,0.019452889,-0.3031658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3.0485134,-0.50503194,-0.17837405,-0.042122684,-0.032355275,0.024913339,0.10130466,0.099658646,-0.14873978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3.0676599,-0.50278634,-0.1790097,-0.045323007,-0.007859521,0.015324628,0.2427122,0.11387422,0.2645593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3.088961,-0.5032162,-0.18078852,0.039898146,-0.05579642,-0.06350494,0.42841247,0.18974048,0.32471362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3.1108553,-0.50561565,-0.1780425,0.047355,0.073100574,-0.07096179,0.18525136,0.18839374,0.109534726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3.1324563,-0.5081589,-0.17366238,0.06759502,0.08694901,-0.066700734,0.017657237,0.23388357,0.05925649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-3.12498,-0.514104,-0.17408027,0.13790247,-0.06431854,-0.14126924,0.15487492,0.18959084,-0.27383682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-3.105242,-0.5148057,-0.1736271,0.03137603,0.013445768,-0.1902714,-0.13153146,0.097414084,-0.50113636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-3.0844657,-0.51588464,-0.16803692,-0.06449777,0.07203531,-0.110376574,-0.31588498,-0.08379706,-0.11626842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-3.0647666,-0.51410574,-0.16411623,-0.0336051,-0.05579642,-0.07096179,-0.02498948,-0.12928689,0.07047931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-3.0473034,-0.51373327,-0.16385598,-0.018691396,-0.03875219,-0.06350494,-0.23418285,0.071975686,0.18614918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-3.030782,-0.51363146,-0.16498607,0.021788653,-0.09095015,-0.003850132,0.038456865,0.10130466,0.22625206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
